pdf_filename,qa1_split,qa3_hyperparams,qa4_dataset,qa_score_total,qa_nivel,area_dominio,justificacion,extraction_error
rullo2025cardio.pdf,0,0.5,0.5,1.0,Calidad media,Salud y Biomedicina,"QA1 (0): No train/test/validation split is reported. The paper describes iterative expert review and model refinement but does not specify how data was divided for evaluation or report any explicit split proportions or sizes. QA2 (0.5): The paper compares the fine-tuned Llama-3.1-8B against multiple pre-existing LLMs (Table 5: BioMistral, Qwen2.5, Vicuna, Deepseek, etc.) for benchmarking, constituting one round of baseline comparison; however, no comparison against other fine-tuning approaches or state-of-the-art cardiovascular LLMs is provided. QA3 (0.5): Learning rate (2e-5 implied from context), batch size, epochs, and LoRA rank/alpha are NOT explicitly stated in a configuration table. The paper mentions ""low-rank adaptation"" and ""Group Relative Policy Optimization"" but provides no specific hyperparameter values for LoRA (rank, alpha) or GRPO. Optimizer type alone is insufficient. QA4 (0.5): The dataset is characterized by domain (cardiovascular health in HIV care, with 868 PDFs, 7 million tokens, 130 QA pairs) and size, but no formal dataset name or public identifier is given—data sources are scraped from authoritative websites and forums without a citable dataset release.",FALSE
savage2025dpo.pdf,1,0.5,1,2.5,Alta calidad,Salud y Biomedicina,"QA1 (1/1): The paper explicitly reports train/test splits with exact sizes for all four datasets. For example, simple classification: ""300 examples training, 200 evaluation, 100 development, 200 test""; clinical reasoning: ""4095 training, 456 evaluation, 200 development, 410 test""; summarization: ""4500 training, 300 evaluation, 150 development, 300 test""; triage: ""1300 training, 200 evaluation, 100 development, 200 test."" QA2 (1/1): The paper compares against multiple baselines—it reports results for base LLM, SFT, and DPO across all four tasks, providing comparisons between base model vs. SFT and SFT vs. DPO. QA3 (0.5/1): Learning rates tested (10⁻⁵, 10⁻⁶, 10⁻⁷, 10⁻⁸) and beta values tested (0.1, 0.3, 0.5) are mentioned, and 1000 initial training steps are specified; however, no complete final hyperparameter configuration is explicitly reported (final learning rate, batch size, number of epochs/steps for each task not stated in main text). For DPO, no technique-specific parameters (e.g., beta coefficient value selected) are reported for the final models. QA4 (1/1): All four datasets are fully characterized with name/identifier, domain/task context, and size. Example: simple classification is ""700 patient scenarios"" for ""identify passages describing patients with UTI""; clinical reasoning is ""5161 MedQA dataset, modified to questions evaluating clinical diagnosis and treatment selection""; summarization is ""5250 synthetic discharge notes from AISC Augmented Clinical Notes dataset""; triage is ""1800 outpatient clinic patient messages from Stanford Health Care"" with final dataset of 1800 messages total. Domain: Salud y Biomedicina (clinical medicine, medical NLP tasks, patient data).",FALSE
seo2025lora.pdf,1,1,1,3.0,Alta calidad,Ciencias Exactas y Computación,"QA1 (score 1): Section 4.1 explicitly reports ""3 epochs using distributed data parallelism (DDP) on 8 NVIDIA RTX A6000 GPUs"" and datasets are clearly described (e.g., 'databricks/databricks-dolly-15k' contains 15,000 samples, 'tatsu-lab/alpaca' contains 52,000 samples). Train/test procedures are explicitly specified with clear experimental conditions. QA2 (score 1): The paper compares against multiple baselines: (1) Base model without packing, (2) Online packing with PAM (×), (3) Offline packing with PAM (×), and (4) Ablation studies comparing LoRA-Q+V vs. LoRA-V-only vs. LoRA-Q-only, providing comprehensive baseline comparisons. QA3 (score 1): Complete hyperparameter set reported in Section 4.1: learning rate = 2×10−4, batch size = 4 (or 2 for Mistral), LoRA rank r = 8, α = 32, LoRA dropout = 0.1, maximum sequence length = 256 tokens, 3 epochs. PEFT-specific parameters (LoRA rank and alpha) are explicitly stated. QA4 (score 1): All datasets fully characterized: (a) names provided ('databricks/databricks-dolly-15k', 'tatsu-lab/alpaca', 'yahma/alpaca_cleaned'), (b) domain context (instruction-response pairs, supervised fine-tuning datasets), and (c) exact sizes (15,000, 52,000, and 52,000 samples respectively). The paper is in Ciencias Exactas y Computación as it focuses on fine-tuning techniques, training efficiency optimization, and LLM computation rather than domain-specific applications.",FALSE
shen2025ft.pdf,1,1,1,3.0,Alta calidad,Lenguaje y Humanidades,"QA1 (1.0): The paper explicitly reports a stratified split of 150 samples total (50 positive + 50 neutral + 50 negative) sampled from a 14,605-record dataset. QA2 (1.0): The paper compares ORPO-tuned Mistral-Nemo against multiple baselines: the base model (Mistral-Nemo-instruct-2407) with detailed confusion matrices (Table 5 vs. Table 6), and an extensive ablation study comparing SFT-only, DPO, and full ORPO (Table 8). QA3 (1.0): Complete hyperparameter set reported in Table 3 including base model, sequence length (4096 tokens), 4-bit quantization, LoRA rank 16, AdamW optimizer with 8-bit precision, gradient checkpointing, learning rate schedule (cosine decay with 5% warmup), and ORPO λ=0.4. QA4 (1.0): Dataset fully characterized: name ""Twitter US Airline Sentiment"" (Kaggle), domain/task context as multi-class sentiment analysis of airline customer feedback, and size (14,605 total with 2,354 positive/16.12%, 3,082 neutral/21.10%, 9,169 negative/62.78%). The domain is general NLP sentiment analysis on airline tweets—a language/text processing task without clinical, biomedical, coding, or business-specific vertical focus.",FALSE
shen2025quant.pdf,1,1,1,3.0,Alta calidad,Ciencias Exactas y Computación,"QA1=1: Section 3.3 explicitly states ""We use LLaMA and LLaMA2 (ranging from 7B to 13B)"" and ""fine-tuning involves 10 K steps for Alpaca"" with batch size 4 and 4 gradient accumulation steps, providing explicit experimental configuration. QA2=1: The paper compares multiple QLoRA variants (QLoRA, IR-QLoRA, QA-LoRA, Q-BaRA, QA-HiRA) systematically across different layer configurations, comparing against the baseline configuration (e.g., ""default setting (λ1, λ2) = (4, 8)""). QA3=1: Complete hyperparameter reporting in Section 3.3: learning rate (2×10⁻⁵ for 7B/13B, 1×10⁻⁵ for 33B/65B), batch size 4, gradient accumulation 4, LoRA α=16, gradient norm 0.3, optimizer (paged AdamW), training steps (10K). For PEFT methods, technique-specific parameters are explicitly reported (LoRA rank values tested in experiments, λ values for Q-BaRA (λ=1,2,4), λ1 and λ2 for QA-HiRA (4,8 and 8,8), group_size for QA-LoRA). QA4=1: Datasets fully characterized: (a) name: Alpaca, MMLU, HellaSwag, PIQA, WinoGrande, ARC, BoolQ, OpenBookQA; (b) domain/task: Alpaca as fine-tuning dataset (52K), MMLU for multitask language understanding across 57 tasks, commonsense QA tasks; (c) size/samples explicitly stated (Alpaca: 52K, MMLU: 5-shot evaluation, 0-shot commonsense tasks). Domain classification: Computer science research on LLM fine-tuning techniques (LoRA, quantization, parameter-efficient methods), algorithmic optimization, and computational efficiency.",FALSE
sindhujan2025translation.pdf,1,1,1,3.0,Alta calidad,Lenguaje y Humanidades,"QA1 (score 1): Table 1 explicitly reports train/test split sizes for all 8 language pairs with exact numbers (e.g., En-Gu: 7000 train / 1000 test, En-Mr: 26,000 train / 699 test). QA2 (score 1): The paper compares encoder-based methods (TRANSQUEST, COMETKIWI, XCOMET) against decoder-based methods (multiple LLMs, TOWER+, ALOPE framework), providing multiple baseline comparisons across architectures. QA3 (score 1): Complete hyperparameters reported for all methods: encoder-based (lr=2e-5, batch=8, epochs=3, AdamW); instruction-tuned LLMs (lr=5e-5, batch=2, epochs=2, LoRA rank=64); ALOPE (lr=5e-5, batch=2, epochs=1, LoRA rank=32, alpha=16, 4-bit quantization). QA4 (score 1): Datasets fully characterized with name (WMT23, WMT22 QE shared tasks), domain/task context (segment-level quality estimation for machine translation with DA scores), and size (train/test split sizes in Table 1 for all 8 language pairs).",FALSE
song2025lora.pdf,0,1,1,2.0,Calidad media,Industria y Negocios,"QA1=0: No explicit train/test split is reported. The paper mentions using 2600 records total and describes data preprocessing, but provides no proportions or sizes for train/validation/test subsets. QA2=0.5: Compares fine-tuned fishLLM against exactly one baseline comparison context (base Llama3 model and other unrelated models like Qwen2.5 and LLaVA, but these are horizontal comparisons of existing models, not controlled baselines for the same fine-tuning task). Table 3 shows comparison with ""Baseline"" (full parameter fine-tuning) vs LoRA, constituting one baseline. QA3=1: Complete hyperparameter reporting is present. The paper explicitly states: batch size=1, learning rate=1e-4, one epoch, context length=4096 tokens. Additionally, LoRA-specific parameters are reported: ranks tested (32, 64, 128), with detailed results in Table 1. Model architecture parameters (hidden_size=4096, max_position_embeddings=8192, num_attention_heads=32, num_hidden_layers=16, max_length=4096) are also provided. This satisfies the requirement for PEFT technique-specific parameters. QA4=1: The dataset is fully characterized. Name: Fishery dataset / fishLLM instruction dataset (explicitly named). Domain: Fishery field with specific tasks (water quality monitoring, fish behavior analysis, aquaculture, policy interpretation, text classification, information extraction, Q&A). Size: Total ~2,600 records explicitly stated; breakdown provided: 800 fish data, 700 crab data, 600 shrimp data, 500 reference data. All three elements present.",FALSE
sousa2025medical.pdf,1,1,1,3.0,Alta calidad,Salud y Biomedicina,"QA1 (Score 1): The paper explicitly reports train/test split for N2C2 dataset as 790 files training and 514 files testing (Section 3.3), and clearly defines the 50-file German subset sample. QA2 (Score 1): Extensive baseline comparisons across multiple deep learning methods (BiLSTM-CRF, GRU, LSTM-GRU, Self-attention models) and traditional systems (Nottingham, MIST), with statistical tests validating differences. QA3 (Score 1): Complete hyperparameter reporting in Appendix A (Table A1) including learning rate (2×10⁻⁵), batch size (1), number of epochs (1-5), temperature (0.1), top_p (0.1), top_k (1), and seed (1234) for all models. QA4 (Score 1): All datasets fully characterized: N2C2 with name + domain (de-identification for EHRs) + size (1304 files, 790 train/514 test); MUG-CTHEAD with name + domain (radiological reports) + size (15 EHRs, 1454 tokens). Application domain: Salud y Biomedicina—focuses on electronic health record de-identification, protected health information (PHI), clinical NLP, and patient privacy.",FALSE
sun2024mirachatglm.pdf,1,1,1,3.0,Alta calidad,Industria y Negocios,"QA1 (Score 1): The paper explicitly reports the train/validation/test split at an 8:1:1 ratio (Section 3.2: ""we split the preprocessed dataset into training, validation, and test sets at a ratio of 8: 1: 1""). With 10,000 total samples, this clearly establishes sizes of 8,000 train / 1,000 validation / 1,000 test. QA2 (Score 1): The paper compares MIRA-ChatGLM against three baseline models (Bloom-7B, Qwen-7B, and Baichuan-7B) in Table 6, with side-by-side BLEU and ROUGE metrics. Additionally, an ablation study compares instruction-tuned vs. non-instruction-tuned versions (Table 5), and expert evaluations (Table 7) compare the same baselines using SUS scores. QA3 (Score 1): Comprehensive hyperparameter reporting provided in Section 4.6 and Table 8. For LoRA: learning rate (2×10⁻⁵), batch size (2), epochs (8), total steps (6000), max sequence length (1024), rank (8), scaling factor (16), dropout (0.1), optimizer (AdamW), precision (bf16), max gradient norm (1.0). For QLoRA (4-bit and 8-bit): learning rate (2×10⁻⁵), batch size (2), precision (bf16), gradient accumulation (16 steps), max source/sequence lengths, and quantization levels explicitly stated. QA4 (Score 1): The dataset is fully characterized in Section 3.2 and Table 1: name/description (""coal mine risk assessment dataset""), domain/task context (coal mine gas risk alarm assessment with CO, CH₄, CO₂, O₂ types; sensor disconnection, calibration, and limit exceedance alarms; alarm causes and mitigation measures), and size (10,000 historical gas risk alarm records, explicitly stated with coverage of four gas types and multiple alarm types). All three QA4 elements are present: name, domain context, and size.",FALSE
sun2025dialoguemllm.pdf,1,1,1,3.0,Alta calidad,Lenguaje y Humanidades,"QA1 (score 1): The paper explicitly reports the MELD dataset split as ""11,098 samples in the training set and 2,610 samples in the test set"" (Section IV.B). QA2 (score 1): The paper compares DialogueMLLM against 17 baseline methods across five paradigms (RNN-based, GNN-based, Transformer-based, pretrained model-based, and LLM-based), far exceeding the requirement for two or more baselines. QA3 (score 1): Complete hyperparameter reporting is provided: LoRA rank=32, alpha=32, dropout=0.1, epochs=10, historical window configured for 512 max tokens, and the base model is Video-LLaMA-2-7B-Finetuned. These include PEFT-specific parameters (rank and alpha for LoRA) required for score 1. QA4 (score 1): The MELD dataset is fully characterized with (a) name: ""MELD"", (b) domain: ""multimodal emotion recognition in conversation"" from the sitcom ""Friends"", and (c) size: ""13,708 video clips"" with ""11,098 training"" and ""2,610 test"" samples explicitly provided.",FALSE
tong2025xuanhugpt.pdf,1,1,1,3.0,Alta calidad,Salud y Biomedicina,"QA1 (score 1): The paper explicitly reports train/test split information. Table 1 provides exact dataset composition: ShenNong_TCM_Dataset with 85,000 entries, TCMBank with 2,000 entries, TCMIP v2.0 with 3,000 entries, and RAG-generated data with 10,000 entries, totaling 100,000 structured entries. The preprocessing and data construction sections clearly describe how data was divided and processed. QA2 (score 1): The paper compares XuanHuGPT against six baselines including both general-purpose models (DeepSeek, ChatGLM2-6B) and TCM-specific models (HuatuoGPT, ShennongAlpha, MING-MOE, ChatGLM2-6B with P-Tuning v2), far exceeding the minimum of two baselines. QA3 (score 1): Complete hyperparameters are explicitly reported in the ""Experimental setup"" section: learning rate 3e-5, batch size implied through FP16 precision training, 5 epochs, maximum context length 2048, and PEFT-specific parameters. For LoRA fine-tuning, the paper applies the method but provides the standard configuration. For P-Tuning v2, implementation details are included. All basic and technique-specific parameters required for reproducibility are present. QA4 (score 1): The XhTCM dataset is fully characterized: (a) name clearly identified as ""XhTCM Dataset,"" (b) domain and task context explicitly stated as ""Traditional Chinese Medicine (TCM) knowledge corpus"" covering ""classical theories, prescription formulations, herbal pharmacology, and modern clinical practices,"" and (c) total size of 100,000 entries with breakdown by source (Table 1 provides all three components). Domain: Salud y Biomedicina—this is clinical NLP applied to Traditional Chinese Medicine diagnosis, treatment planning, and medical knowledge processing, clearly fitting the health/biomedicine category.",FALSE
tran2024bioinstruct.pdf,0.5,0.5,1,2.0,Alta calidad,Salud y Biomedicina,"QA1: The paper does not explicitly report train/test split proportions or sizes for the benchmark evaluation datasets. While multiple datasets are used (MedQA-USMLE, MedMCQA, PubMedQA, BioASQ, MedNLI, medication extraction, coreference resolution, Conv2note, ICliniq), no explicit train/test split is reported for these evaluation sets. The split is mentioned but without specific sizes or proportions (0.5). QA2: The paper compares instruction-tuned models against multiple strong baselines including Asclepius, ChatDoctor, MedAlpaca, PMC-LLaMA, and non-instruction-tuned LLaMA variants across all task categories, fulfilling the requirement for two or more baselines (1.0). QA3: The paper mentions LoRA for fine-tuning but only reports that ""we employed Low-Rank Adaptation (LoRA) for parameter-efficient fine-tuning"" without specifying critical LoRA hyperparameters such as rank, alpha, learning rate, batch size, or number of epochs. These values are essential for PEFT methods but are absent (0.5). QA4: The paper fully characterizes datasets with (a) explicit names (MedQA-USMLE, MedMCQA, PubMedQA, BioASQ MCQA, MedNLI, Medication Status Extraction, Clinical Coreference Resolution, Conv2note, ICliniq), (b) clear domain and task context (question answering for clinical knowledge, information extraction from clinical narratives, generation of clinical notes), and (c) sufficient context about their scope and purpose, meeting all three requirements (1.0). Domain: This is a biomedical NLP application focusing on clinical tasks including question answering, information extraction from clinical text, and clinical note generation.",FALSE
ulurmak2025ft.pdf,1,1,1,3.0,Alta calidad,Ciencias Exactas y Computación,"QA1 (1): The paper explicitly reports train/test split: ""We reserved some of the data for evaluation: 10 representative questions...were held out as a qualitative and quantitative assessment test set. The remaining ~1,400 Q&A pairs were used for fine-tuning"" and later ""evaluated using a held-out test set of 100 Turkish Flutter development questions."" This provides exact sizes. QA2 (1): The paper compares five model variants (Gemma-Base, Gemma-Finetuned, Qwen-Base, Qwen-Finetuned, and Qwen-General), providing multiple baselines and comparisons across fine-tuned vs. base versions. QA3 (1): Complete hyperparameter reporting is present: learning rate (2×10⁻⁴), batch size (4 per-device with 2 gradient accumulation steps = 8 effective), epochs (3), optimizer (AdamW), LoRA rank (16), quantization method (NF4 4-bit), warmup steps (3), and learning rate decay (cosine). QA4 (1): Dataset fully characterized with name (""Flutter Code with Questions dataset""), domain/task context (""Turkish question-and-answer pairs for the Flutter framework using Dart programming language for code generation""), and size (""approximately 1,500 Turkish questions...~1,400 Q&A pairs used for fine-tuning, 10 held-out for testing, and 100 for evaluation"").",FALSE
vithanage2025medical.pdf,1,1,1,3.0,Alta calidad,Salud y Biomedicina,"QA1: The paper explicitly reports 80% training, 10% validation, and 10% testing splits for labeled datasets (Section 3.6.1, Table 5), with dataset sizes clearly stated (3000 and 2850 nursing notes). QA2: Multiple baselines are compared systematically: zero-shot learning, few-shot learning, zero-shot with PEFT, few-shot with PEFT, zero-shot with RAG, and few-shot with RAG across all hypotheses, representing six distinct training method configurations. QA3: Complete hyperparameter reporting in Table 4 includes batch size (128), micro batch size (4), LoRA rank (8), LoRA alpha (16), LoRA dropout (0.05), learning rate (3e-4), training steps (300), optimizer (AdamW), and trainable parameters (< 0.01%). All PEFT-specific parameters are present. QA4: Datasets are fully characterized: agitation in dementia (3000 notes from RACFs) and malnutrition risk factors (2850 notes from RACFs, 2019-2021), with both domain/task context and size explicitly stated. The clinical application domain involves extracting information from electronic health records in Australian residential aged care facilities.",FALSE
wang2025ft.pdf,0.5,0.5,0.5,1.5,Calidad media,Ciencias Exactas y Computación,"QA1 (0.5): The paper mentions train-test splits for benchmarks (e.g., VTAB-1K has 800 training and 200 validation images per dataset) but does not explicitly report the proportions or exact sizes for the primary Commonsense170K dataset used with LLaMA 7B. QA2 (1.0): The paper compares AG-LoRA against multiple baselines including LoRA, DoRA, Full Fine-tuning, Prompt Tuning, Adapter, LST, Linear probing, and VPT across different experiments. QA3 (0.5): While learning rate (3e-4), batch size (128), sequence length (512), and LoRA rank (16) are reported for LLaMA experiments, the rank allocation strategy is based on activation anomalies without explicitly reporting the rank values assigned to individual layers in the main text (only Figure 2 shows distribution). For VTAB-1K, rank of 32 and 4 per group are stated but not all hyperparameters are complete. QA4 (0.5): Datasets are named (Commonsense170K, VTAB-1K, ImageNet-21k, LVD-142M) and some domain context is provided (commonsense reasoning, vision tasks), but explicit size information (number of total samples) is not consistently reported across all datasets.",FALSE
wang2025lora.pdf,1,1,1,3.0,Alta calidad,Lenguaje y Humanidades,"QA1 (score 1): The paper explicitly reports train/validation/test splits for all datasets. For OLID and HateXplain, it states ""We use the official training, development, and test splits"" (Section 4.2). For cross-domain and cross-lingual experiments (Section 5.4), standard splits are referenced explicitly. QA2 (score 1): The paper compares DS-LoRA against seven baselines: Zero-Shot LLM, Full Finetuning, standard LoRA, Adapters, AdaLoRA, QLoRA, and DoRA (Section 4.4, Tables 1–2). QA3 (score 1): Complete hyperparameter reporting is provided: LoRA rank r∈{4,8,16,32}, α typically 2r or r, gate controller hidden dimensions dgate∈{16,32}, L1 coefficient λL1∈{10⁻⁶, 10⁻⁵, 10⁻⁴}, learning rate η, batch size Bs (4–16), epochs E (5–10), optimizer (AdamW), and target modules (Wq, Wv in attention layers) are all explicitly stated in Section 4.5 and Algorithm 1. QA4 (score 1): All datasets are fully characterized with name, domain/task, and size. OLID: ""English tweets annotated for three hierarchical levels"" with official splits. HateXplain: ""fine-grained annotations for English posts from Twitter and Gab...three-class classification task."" Wikipedia Toxicity: ""large number of comments from Wikipedia talk page edits."" GermEval 2018: ""standard benchmark for identifying offensive language in German tweets."" All include dataset sizes and task descriptions.",FALSE
wu2024federated.pdf,0.5,0.5,0.5,1.5,Calidad media,Ciencias Exactas y Computación,"QA1 (0.5): The paper mentions dividing the Web API Dataset (1123 entries: 624 sensitive, 499 non-sensitive) but does not explicitly report train/validation/test split proportions or sizes. QA2 (0.5): The paper compares five model versions (Llama3 8B, Llama3 8B 4bit, Llama3.1 8B Instruct, Llama3.1 8B Instruct 4bit, and Qwen2.5 14B) against each other and against a baseline (""original model without fine-tuning"" at 65% accuracy), qualifying as one baseline comparison. QA3 (0.5): Only basic hyperparameters are reported: training epochs (1500-2500) and dataset size for performance analysis. Critical PEFT-specific parameters for LoRA (rank r, alpha scaling factor) are NOT reported with numerical values—they appear only in mathematical formulations (equations) but never as explicit configuration values. Learning rate, batch size, and other training details are absent. QA4 (0.5): The dataset is named (Web API Dataset from GitHub) and domain is specified (API sensitive data identification), but exact split sizes or sample breakdown are not provided—only total size (1123) and class distribution (624/499) are given.",FALSE
wu2025lora.pdf,0.5,0.5,0.5,1.5,Calidad media,Industria y Negocios,"QA1: The paper mentions that ""300 questions were randomly sampled from the CKD"" for evaluation but provides no explicit proportions or breakdown of train/validation/test splits used in fine-tuning. QA2: The paper compares against multiple baselines including 9 mainstream LLMs (GPT-4, GPT-3.5, Llama3 8B/70B, Qwen2 7B/72B, Qwen2.5-7B, GLM-4, ChatGLM3), achieving score 1. QA3: For LoRA fine-tuning, the paper does not report crucial hyperparameters. While learning rate (2e-5 inferred from common practice) and batch size are not explicitly stated, more critically, LoRA-specific parameters such as rank and alpha are not reported anywhere in the experimental configuration—this forces a score of 0.5 despite presence of some basic configuration details. QA4: The Corrosion Knowledge Database (CKD) is named and its domain (corrosion analysis) is stated, but total dataset size or number of Q-A pairs in the fine-tuning set is not provided—only evaluation set size (300 questions) is mentioned, yielding 0.5. The domain is ""Industria y Negocios"" as it focuses on industrial corrosion risk assessment, standards compliance, and protective strategy formulation.",FALSE
xiang2024sumllama.pdf,1,1,1,3.0,Alta calidad,Ciencias Exactas y Computación,"QA1: The paper explicitly states ""we divide the dataset into training, validation, and testing sets"" with precise proportions: ""80% of the reports form the training set, 10% constitute the validation set, and the remaining 10% are allocated to the testing set"" (Section IV.B.1). QA2: The paper compares against multiple baseline groups: four classical approaches (DeepSum, BugSum, PRHAN, Transformer) in RQ1, and five LLM-based approaches (BERT, RoBERTa, CodeBERT, RTA, KSCLP) in RQ2, totaling more than two baselines. QA3: Complete hyperparameter reporting is provided. Pre-training hyperparameters are detailed in Table 1 (learning rate 1×10⁻⁴, batch size 32, AdamW optimizer with β1=0.9, β2=0.95, epochs=10, max sequence length=300). Fine-tuning hyperparameters are explicitly stated: batch size 16, learning rate 5×10⁻⁴, epochs 2, LoRA rank=8, α=16, dropout=0.05, beam size=10. All PEFT-specific parameters (rank, alpha) are present. QA4: The dataset is fully characterized: name/source (public corpus from Fang et al.), domain/task context (bug reports from Mozilla, Eclipse, Netbeans, GCC on Bugzilla for summarization), and size (270,000+ reports with breakdown in Table 2 showing 80/10/10 split).",FALSE
xiong2025lora.pdf,0,0,0.5,0.5,Calidad media,Industria y Negocios,"QA1 (score 0): The paper does not explicitly report train/test split proportions or sizes for the 9000 QA pairs used in fine-tuning or evaluation. No numbers are given for data distribution across experimental splits. QA2 (score 1): The system is compared against multiple baselines including InternLM-20B, InternLM-20B-LoRA, BaiChuan-13B, and ChatGPT (Table 2), meeting the requirement of two or more comparisons. QA3 (score 0): No training hyperparameters are reported for LoRA fine-tuning. While the paper mentions using ""InterLM-20B-LoRA"" and discusses LoRA conceptually, it provides no values for learning rate, batch size, epochs, LoRA rank, or alpha—all essential for PEFT reproducibility. QA4 (score 0.5): The dataset is named (""plant protection dataset"" with ""9000 question–answer pairs"") and its domain is evident (plant protection/agriculture), but no explicit size characterization beyond ""9000 QA pairs"" and no indication of how the 7000 source documents map to the final training set are provided. Domain: Industria y Negocios—application focuses on practical agricultural decision-making and farmer support through a commercial QA system, rather than pure scientific discovery or biomedical research.",FALSE
xu2024mentalllm.pdf,1,0.5,1,2.5,Alta calidad,Salud y Biomedicina,"QA1=1: The paper explicitly reports 80%/20% train-test splits for all four main datasets with exact sample counts (e.g., Dreaddit: 2838 train, 715 test). QA2=1: The paper compares against multiple baselines including Majority, BERT, and Mental-RoBERTa across all six tasks. QA3=0.5: For finetuning, the paper reports basic hyperparameters (learning rate 2e-5, 3 epochs, Adam optimizer, cosine scheduler, warmup ratio 0.03, cross-entropy loss) and batch size 8 A100 GPUs used, but does NOT report the batch size value explicitly in the text. No PEFT-specific parameters are required since this is instruction finetuning, not LoRA/adapters. QA4=1: All datasets are fully characterized with name (Dreaddit, DepSeverity, SDCNL, CSSRS-Suicide), domain/task context (mental health prediction, stress, depression, suicide risk), and size (exact train/test sample counts provided in Table 3). Domain: Salud y Biomedicina—mental health prediction via text, clinical/psychological assessment tasks.",FALSE
xu2025cpel.pdf,1,1,1,3.0,Alta calidad,Salud y Biomedicina,"QA1 (1): Paper explicitly reports domain-adaptive training on 30,000 stratified random samples, and for downstream tasks uses the private HCaring dataset (15,000 geriatric-care dialogues) with manual annotation. Train/validation/test splits are clearly implied in the experimental setup with validation set monitoring via perplexity loss. QA2 (1): Comprehensive baseline comparisons against LLaMA-70B, GPT-4o-mini, Gemini-pro, DeepSeek-R1-Distill-Qwen-7B, and ChatGPT, demonstrating multiple competing models across diverse parameter scales. QA3 (1): Complete PEFT hyperparameters explicitly reported: learning rate 2×10^−5, LoRA rank 16, LoRA alpha 32, dropout 0.05, batch size, epochs (3 for convergence), optimizer (AdamW context), and software stack (LLaMAFactory, PEFT v0.6.2, PyTorch v2.4.1). QA4 (1): All datasets fully characterized: mental_health_counseling_conversations (3,510 entries, mental health domain), Medical_Customer_care (207K entries, health domain), and HCaring (15,000 geriatric-care QA pairs, elder-care domain with detailed schema—instruction, input, output fields). Domain classification: Salud y Biomedicina due to clinical/geriatric care focus, healthcare reasoning tasks, and medical knowledge integration.",FALSE
yang2024tcmgpt.pdf,1,1,1,3.0,Alta calidad,Salud y Biomedicina,"QA1: Score 1 - The paper explicitly reports train/test splits for both datasets: TCM-EXAM has 5904 train samples with two test subsets (214 Diagnostics + 207 Formula Science questions = 421 test samples), and TCM-EHR has 7483 train samples with two test subsets (150 Etiology + 150 Skin diseases = 300 test samples). QA2: Score 0.5 - Comparison made against exactly two baselines: (1) Baseline (BLOOM-7B without additional pre-training) and (2) Random (pre-trained on random corpus equivalent size). However, no comparison against other domain-specific medical LLMs or prior TCM NLP methods beyond these two variants. QA3: Score 1 - Complete hyperparameter set reported: Pre-training: learning rate 1e-4, batch size 128, max sequence length 1024, 2 epochs. Fine-tuning: learning rate 5e-5, batch size 128, max sequence length 1024, 3 epochs. LoRA-specific: rank r=8, scaling factor 32, dropout 0.1. All critical PEFT-specific parameters (rank, scaling factor) explicitly stated. QA4: Score 1 - All three elements present for both datasets: (a) name (TCM-EXAM, TCM-EHR), (b) domain (Traditional Chinese Medicine examination and electronic health records), (c) size (6325 total for TCM-EXAM with specified splits; 7783 total for TCM-EHR with specified splits). Domain classification: Salud y Biomedicina - The paper focuses on Traditional Chinese Medicine domain adaptation, medical examination tasks, and clinical electronic health records, clearly within the biomedical/medical specialty domain.",FALSE
yang2025ceprompt.pdf,0.5,0.5,0.5,1.5,Calidad media,Salud y Biomedicina,"QA1 (0.5): Train/test split is mentioned for Text2Cypher (18,000 train+validation / 2,000 test), but exact proportions within train and validation subsets are not explicitly stated. QA2 (1.0): The paper compares CE-Prompt against five baseline methods: P-Tuning, Prefix-Tuning, Prompt-Tuning, and LoRA across two model architectures (LLaMA and Qwen), satisfying the requirement for two or more baselines. QA3 (0.5): Only basic hyperparameters are provided (learning rate, batch size, epochs are not explicitly detailed in a configuration table; the paper mentions ""optimize via gradient descent"" with Kingma & Ba 2014, but no concrete lr/batch/epoch values are stated for CE-Prompt training). Critically missing are PEFT-specific parameters such as the exact number of composite embeddings M used during main experiments (though sensitivity analysis explores M=2,4,8, the primary experimental configuration is unclear). QA4 (0.5): Text2Cypher dataset is named and characterized by domain (medical QA) and size (20,000 valid pairs, split into 18,000 and 2,000), but auxiliary datasets (CoLA, RTE, MMLU, IMDB) are named only without explicit size specification or complete characterization. Domain: Classified as ""Ciencias Exactas y Computación"" because the work is a code generation and parameter-efficient fine-tuning method for LLMs, focusing on computational efficiency and algorithmic innovation rather than biomedical or domain-specific applications.",FALSE
